The problems you identified have been deleted.,你发现的问题已被删除。,module,Magento_Newsletter
Newsletter Problems Report,通讯问题报告,module,Magento_Newsletter
Newsletter Problem Reports,通讯问题报告,module,Magento_Newsletter
Newsletter Queue,通讯队列,module,"Magento_Newsletter,Magento_Logging"
Edit Queue,编辑队列,module,Magento_Newsletter
Please correct the newsletter template and try again.,请更正通讯模板，然后重试。,module,Magento_Newsletter
You saved the newsletter queue.,你救通讯队列。,module,Magento_Newsletter
Newsletter Subscribers,通讯的订户,module,"Magento_Newsletter,Magento_Logging"
Subscribers,认购,module,Magento_Newsletter
Please select one or more subscribers.,请选择一个或多个用户。,module,Magento_Newsletter
Total of %1 record(s) were deleted.,共有％1结果已被删除。,module,"Magento_Newsletter,Magento_Search"
The newsletter template has been deleted.,该通讯模板已被删除。,module,Magento_Newsletter
We can't delete this template right now.,我们无法删除此模板现在。,module,Magento_Newsletter
Create Newsletter Template,创建通讯模板,module,Magento_Newsletter
The newsletter template has been saved.,该通讯模板已保存。,module,Magento_Newsletter
Something went wrong while saving this template.,出了错，同时节省了此模板。,module,Magento_Newsletter
Something went wrong while saving your subscription.,出了错，同时节省您的订阅。,module,Magento_Newsletter
We saved the subscription.,我们保存了订阅。,module,Magento_Newsletter
We removed the subscription.,我们删除了订阅。,module,Magento_Newsletter
Your subscription has been confirmed.,您的订阅已经得到证实。,module,Magento_Newsletter
This is an invalid subscription confirmation code.,这是一个无效申购确认代码。,module,Magento_Newsletter
This is an invalid subscription ID.,这是一个无效的订阅ID。,module,Magento_Newsletter
This email address is already assigned to another user.,这个电子邮件地址已经被分配给其他用户。,module,Magento_Newsletter
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","很抱歉，但管理员拒绝认购供客人使用。请<a href=""%1"">注册</A>。",module,Magento_Newsletter
The confirmation request has been sent.,确认请求已发送。,module,Magento_Newsletter
Thank you for your subscription.,感谢您的订阅。,module,Magento_Newsletter
There was a problem with the subscription: %1,有与预订一个问题：％1,module,Magento_Newsletter
Something went wrong with the subscription.,出事了与订阅。,module,Magento_Newsletter
You unsubscribed.,你退订。,module,"Magento_Newsletter,Magento_Reward"
Something went wrong while unsubscribing you.,出了错，而退订你。,module,Magento_Newsletter
Cancelled,取消,module,Magento_Newsletter
There are no subscribers selected.,有没有选择的用户。,module,Magento_Newsletter
You selected an invalid queue.,你选择了无效的队列。,module,Magento_Newsletter
We cannot mark as received subscriber.,我们不能标记为接收到的用户。,module,Magento_Newsletter
Duplicate template code,复制模板代码,module,Magento_Newsletter
"Follow this link to unsubscribe <!-- This tag is for unsubscribe link  -->' '<a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}' '</a>",按照此链接来退订<！ - 这个标签是退订链接 - >''的<a href =“{{VARsubscriber.getUnsubscriptionLink（）}}“> {{风险subscriber.getUnsubscriptionLink（）}}''</a>的,module,Magento_Newsletter
Choose Store View:,选择商店查看：,module,"Magento_Newsletter,Magento_VersionsCms"
Newsletter Message Preview,通讯邮件预览,module,Magento_Newsletter
Add to Queue,添加到队列,module,Magento_Newsletter
Are you sure that you want to strip all tags?,你确定要去除所有标签？,module,Magento_Newsletter
Please enter a new template name.,请输入新模板的名称。,module,Magento_Newsletter
 Copy,?复制,module,Magento_Newsletter
Sign Up for Our Newsletter:,订阅我们的通讯：,module,Magento_Newsletter
Enter your email address,输入你的电子邮箱地址,module,Magento_Newsletter
Subscribe,订阅,module,Magento_Newsletter
Make Check payable to:,支票抬头检查到：,module,Magento_OfflinePayments
Send Check to:,发送查询到：,module,Magento_OfflinePayments
Purchase Order Number,订购单号码,module,Magento_OfflinePayments
Make Check payable to: %1,请支票抬头：％1,module,Magento_OfflinePayments
Purchase Order Number: %1,购买订单号：％1,module,Magento_OfflinePayments
Make Check payable to,请支票抬头,module,Magento_OfflinePayments
Send Check to,发送检查,module,Magento_OfflinePayments
Shipping Price,航运价格,module,Magento_OfflineShipping
Export CSV,导出CSV,module,Magento_OfflineShipping
Store Pickup,店内取货,module,Magento_OfflineShipping
Weight vs. Destination,重量与目标,module,Magento_OfflineShipping
Price vs. Destination,价格与目标,module,Magento_OfflineShipping
# of Items vs. Destination,＃项目与目的地,module,Magento_OfflineShipping
Weight (and above),重量（及以上）,module,Magento_OfflineShipping
Order Subtotal (and above),订单小计（及以上）,module,Magento_OfflineShipping
# of Items (and above),＃项（及以上）,module,Magento_OfflineShipping
Please correct Table Rate code type: %1.,请更正表速率编码类型：％1。,module,Magento_OfflineShipping
Please correct Table Rate code for type %1: %2.,请更正表速率代码类型％1：％2。,module,Magento_OfflineShipping
Per Order,每订购,module,"Magento_OfflineShipping,Magento_Shipping"
Per Item,每件,module,Magento_OfflineShipping
Free Shipping,免费送货,module,Magento_OfflineShipping
For matching items only,对于仅匹配项,module,Magento_OfflineShipping
For shipment with matching items,装运匹配项,module,Magento_OfflineShipping
Please correct Table Rates File Format.,请更正费率表文件格式。,module,Magento_OfflineShipping
Something went wrong while importing table rates.,出了错，而进口表率。,module,Magento_OfflineShipping
We couldn't import this file because of these errors: %1,由于这些错误，我们无法导入此文件：％1,module,Magento_OfflineShipping
Please correct Table Rates format in the Row #%1.,请更正费率表格式的行＃％1。,module,Magento_OfflineShipping
"Please correct Country ""%1"" in the Row #%2.",请在行＃％2正确的国家“％1”。,module,Magento_OfflineShipping
"Please correct Region/State ""%1"" in the Row #%2.",请在行＃％2正确的区域/国家“％1”。,module,Magento_OfflineShipping
"Please correct %1 ""%2"" in the Row #%3.",请在行＃％3纠正％1“％2”。,module,Magento_OfflineShipping
"Please correct Shipping Price ""%1"" in the Row #%2.",请在行＃％2正确的运送价格“％1”。,module,Magento_OfflineShipping
"Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"" and Value ""%5"")",重复行＃％1（国“％2”，地区/国家“％3”，邮编“4％”和值“％5”）,module,Magento_OfflineShipping
Export VCL for Varnish ,出口的VCL for光油,module,Magento_PageCache
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.",TTL值为“％1”是无效的。请仅使用数字等于或大于零。,module,Magento_PageCache
Built-in Application,内置的应用,module,Magento_PageCache
Varnish Caching,光油缓存,module,Magento_PageCache
We cannot retrieve the payment method model object.,我们无法检索付款方式模型对象。,module,Magento_Payment
We cannot retrieve the payment info model object.,我们无法检索付款信息模型对象。,module,Magento_Payment
Switch/Solo/Maestro Issue Number,开关/个/大师版本号,module,Magento_Payment
Switch/Solo/Maestro Start Date,开关/个/大师开始日期,module,Magento_Payment
We cannot retrieve the transparent payment method model object.,我们无法检索透明付款方式模型对象。,module,Magento_Payment
Command %1 does not exist.,命令％1不存在。,module,Magento_Payment
Wrong gateway response format.,错误的网关响应格式。,module,Magento_Payment
Validator for field %1 does not exist.,验证现场％1不存在。,module,Magento_Payment
All Allowed Countries,所有允许的国家,module,"Magento_Payment,Magento_Shipping"
Specific Countries,特定国家,module,"Magento_Payment,Magento_Shipping"
The payment method you requested is not available.,您要求的付款方式不可用。,module,"Magento_Payment,Magento_Sales"
The payment disallows storing objects.,支付不允许存储对象。,module,"Magento_Payment,Magento_Sales"
We cannot retrieve the payment method code.,我们无法检索付款方式的代码。,module,Magento_Payment
We cannot retrieve the payment information object instance.,我们无法检索付款信息对象实例。,module,Magento_Payment
You can't use the payment type you selected to make payments to the billing country.,你不能用你选择的付款方式进行支付的结算国家。,module,Magento_Payment
The order action is not available.,顺序操作不可用。,module,Magento_Payment
The authorize action is not available.,该授权行为将不可用。,module,Magento_Payment
The capture action is not available.,捕获操作不可用。,module,Magento_Payment
The refund action is not available.,退款操作不可用。,module,Magento_Payment
The void action is not available.,虚空操作不可用。,module,Magento_Payment
The payment review action is unavailable.,付款审查的行动是不可用。,module,Magento_Payment
The credit card number doesn't match the credit card type.,信用卡号码不信用卡类型相匹配。,module,Magento_Payment
Invalid Credit Card Number,无效的信用卡号码,module,Magento_Payment
This credit card type is not allowed for this payment method.,这种信用卡类型不允许使用此付款方式。,module,Magento_Payment
Please enter a valid credit card verification number.,请输入一个有效的信用卡验证号码。,module,Magento_Payment
Please enter a valid credit card expiration date.,一个有效的信用卡到期日期请输入。,module,Magento_Payment
%1 class doesn't implement \Magento\Payment\Model\MethodInterface,％1类没有实现\ Magento的\付款\型号\ MethodInterface,module,Magento_Payment
%1 is not available. You still can process offline actions.,％1不可用。你仍然可以处理脱机操作。,module,Magento_Payment
We'll ask for your payment details before you place an order.,我们会询问您的付款信息，您下订单之前。,module,Magento_Payment
Credit Card Information,信用卡信息,module,Magento_Payment
Billing Agreements,结算协议,module,Magento_Paypal
Reference ID,参考编号,module,Magento_Paypal
Billing Agreement #%1,结算协议＃％1,module,Magento_Paypal
Related Orders,相关订单,module,Magento_Paypal
Billing Agreement View,结算协议查看,module,Magento_Paypal
View Transaction Details,查看交易明细,module,Magento_Paypal
Reference Information,参考信息,module,Magento_Paypal
Transaction Information,交易信息,module,Magento_Paypal
PayPal Fee Information,贝宝费用信息,module,Magento_Paypal
PayPal Settlement Reports,贝宝结算报告,module,"Magento_Paypal,Magento_Logging"
We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?,我们连接到贝宝SFTP服务器检索新的报告。你确定要继续吗？,module,Magento_Paypal
Fetch Updates,获取更新,module,Magento_Paypal
button_label,BUTTON_LABEL,module,"Magento_Paypal,Magento_Solr"
sandbox_button_label,sandbox_button_label,module,Magento_Paypal
Help,帮帮我,module,Magento_Paypal
View Demo,观看演示,module,Magento_Paypal
See terms,查看条款,module,Magento_Paypal
You will be redirected to the PayPal website.,你会被重定向到PayPal网站。,module,Magento_Paypal
You will be redirected to the PayPal website when you place an order.,你会被重定向到PayPal网站，当你下订单。,module,Magento_Paypal
Would you like to sign a billing agreement to streamline further purchases with PayPal?,你想签一个计费协议，以进一步简化购买贝宝？,module,Magento_Paypal
Invalid block type,无效块类型,module,Magento_Paypal
Please specify the correct billing agreement ID and try again.,请指定正确的计费协议ID，然后再试一次。,module,Magento_Paypal
You canceled the billing agreement.,您已取消计费协议。,module,Magento_Paypal
We can't cancel the billing agreement.,我们无法取消结算协议。,module,Magento_Paypal
You deleted the billing agreement.,您删除的结算协议。,module,Magento_Paypal
We can't delete the billing agreement.,我们不能删除计费协议。,module,Magento_Paypal
View Transaction,查看交易,module,Magento_Paypal
We found nothing to fetch because of an empty configuration.,我们什么也没有发现，因为一个空的配置来获取。,module,Magento_Paypal
"We fetched %1 report rows from ""%2@%3.""",我们取％1报告行的“％2 @％3。”,module,Magento_Paypal
"We can't fetch reports from ""%1@%2.""",我们无法从报告中获取“％1 @％2。”,module,Magento_Paypal
"The billing agreement ""%1"" has been canceled.",计费协议“％1”已被取消。,module,Magento_Paypal
"The billing agreement ""%1"" has been created.",计费协议“％1”已创建。,module,Magento_Paypal
We couldn't finish the billing agreement wizard.,我们无法完成结算协议向导。,module,Magento_Paypal
We can't start the billing agreement wizard.,我们不能启动计费协议向导。,module,Magento_Paypal
Billing Agreement # %1,结算协议＃％1,module,Magento_Paypal
We can't initialize Express Checkout.,我们不能初始化快速结账。,module,Magento_Paypal
PayPal Express Checkout Token does not exist.,贝宝快速结账令牌不存在。,module,Magento_Paypal
A wrong PayPal Express Checkout Token is specified.,一个错误的贝宝快速结账令牌中指定。,module,Magento_Paypal
Express Checkout and Order have been canceled.,快速结账和订单都被取消。,module,Magento_Paypal
Express Checkout has been canceled.,快速结账已被取消。,module,Magento_Paypal
Unable to cancel Express Checkout,无法取消快速结帐,module,Magento_Paypal
We can't process Express Checkout approval.,我们无法处理快速结账批准。,module,Magento_Paypal
We can't initialize Express Checkout review.,我们无法初始化快速结账审查。,module,Magento_Paypal
"To check out, please sign in with your email address.",要退房，请登录您的电子邮件地址。,module,Magento_Paypal
We can't start Express Checkout.,我们不能开始快速结账。,module,Magento_Paypal
Secure Token Error. Try again.,安全令牌错误。再试一次。,module,Magento_Paypal
We can't contact the PayPal gateway.,我们无法联系贝宝网关。,module,Magento_Paypal
PayPal response hasn't required fields.,贝宝的反应并没有所需的字段。,module,Magento_Paypal
Something went wrong while processing your order.,出了错，而处理您的订单。,module,Magento_Paypal
PayPal gateway has rejected request. %1,贝宝网关拒绝了请求。 ％1,module,Magento_Paypal
The PayPal gateway rejected the request. %1,贝宝网关拒绝了这一要求。 ％1,module,Magento_Paypal
I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.,我很抱歉 - 但我们无法处理您的付款。请尝试使用其他付款方式，或与我们联系，以便我们能够协助您。,module,Magento_Paypal
I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.,我很抱歉 - 但我们没能完成交易。请与我们联系，以便我们能够为您提供帮助。,module,Magento_Paypal
The payment method code is not set.,付款方式的代码没有设置。,module,Magento_Paypal
The reference ID is not set.,参考ID没有设定。,module,Magento_Paypal
Unable to save Billing Agreement:,无法保存结算协议：,module,Magento_Paypal
The customer ID is not set.,客户ID没有设定。,module,Magento_Paypal
The Billing Agreement status is not set.,在结算协议状态未设置。,module,Magento_Paypal
The PayPal certificate does not exist.,贝宝证书不存在。,module,Magento_Paypal
We prefer PayPal (150 X 60),我们喜欢贝宝（150×60）,module,Magento_Paypal
We prefer PayPal (150 X 40),我们喜欢贝宝（150×40）,module,Magento_Paypal
Now accepting PayPal (150 X 60),现在，接受贝宝（150×60）,module,Magento_Paypal
Now accepting PayPal (150 X 40),现在，接受贝宝（150×40）,module,Magento_Paypal
Payments by PayPal (150 X 60),付款的贝宝（150×60）,module,Magento_Paypal
Payments by PayPal (150 X 40),付款的贝宝（150×40）,module,Magento_Paypal
Shop now using (150 X 60),用现在店（150×60）,module,Magento_Paypal
Shop now using (150 X 40),用现在店（150×40）,module,Magento_Paypal
Shortcut,捷径,module,Magento_Paypal
Acceptance Mark Image,接受标记图片,module,Magento_Paypal
Authorization,授权,module,"Magento_Paypal,Magento_Sales"
Sale,销售,module,Magento_Paypal
For Virtual Quotes Only,对于虚拟报价仅,module,Magento_Paypal
Auto,汽车,module,"Magento_Paypal,Magento_SalesRule"
Ask Customer,询问客户,module,Magento_Paypal
IPN (Instant Payment Notification) Only,IPN（即时付款通知）仅,module,Magento_Paypal
API Signature,API签名,module,Magento_Paypal
API Certificate,API证书,module,Magento_Paypal
The ordering amount of %1 is pending approval on the payment gateway.,％1的订货量正在等待批准的支付网关。,module,Magento_Paypal
Ordered amount of %1,％1有序量,module,"Magento_Paypal,Magento_Sales"
We'll authorize the amount of %1 as soon as the payment gateway approves it.,我们将尽快支付网关批准其授权的1％的金额。,module,Magento_Paypal
The authorized amount is %1.,授权金额为％1。,module,Magento_Paypal
The maximum number of child authorizations is reached.,在达到子授权的最大数量。,module,Magento_Paypal
"PayPal can\'t process orders with a zero balance due. ' 'To finish your purchase, please go through the standard checkout process.",贝宝可以\用零尾款'吨处理订单。 ''要完成您的购买，请经过标准结账处理。,module,Magento_Paypal
A payer is not identified.,付款人并不确定。,module,Magento_Paypal
Thank you for registering with Main Website Store.,感谢您与主网站专卖店注册。,module,Magento_Paypal
Cannot get secure form URL from PayPal,不能获得来自PayPal的安全形式的网址,module,Magento_Paypal
Last Transaction ID,最后交易ID,module,Magento_Paypal
This customer didn't include a confirmed address.,该客户不包括已确认的地址。,module,Magento_Paypal
The payment is authorized but not settled.,付款授权，但没有解决。,module,Magento_Paypal
The payment eCheck is not cleared.,支付电子支票不会被清零。,module,Magento_Paypal
The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.,商家持有非美国帐户，并且没有一个退出机制。,module,Magento_Paypal
The payment currency doesn't match any of the merchant's balances currency.,付款币种不匹配任何商家的结余货币。,module,Magento_Paypal
The payment is pending while it is being reviewed by PayPal for risk.,同时，它是由贝宝的风险正在审查款项待付。,module,Magento_Paypal
The payment is pending because it was made to an email address that is not yet registered or confirmed.,款项待付，因为它是为了尚未注册或确认的电子邮件地址。,module,Magento_Paypal
The merchant account is not yet verified.,商家帐户尚未得到确认。,module,Magento_Paypal
The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.,支付是通过信用卡付款。为了获得资金商户必须升级帐户到企业或高级状态。,module,Magento_Paypal
"Sorry, but something went wrong. Please contact PayPal customer service.",很抱歉，但出事了。请联系贝宝客户服务。,module,Magento_Paypal
A reversal has occurred on this transaction due to a chargeback by your customer.,因此撤销这笔交易因拒付你的客户。,module,Magento_Paypal
A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.,因此撤销这笔交易由于客户触发退款保证。,module,Magento_Paypal
A reversal has occurred on this transaction due to a complaint about the transaction from your customer.,因此撤销这笔交易由于大约从客户交易的投诉。,module,Magento_Paypal
A reversal has occurred on this transaction because you have given the customer a refund.,因此撤销这笔交易，因为你给顾客退款。,module,Magento_Paypal
Reversal of an adjustment.,逆转的调整。,module,Magento_Paypal
Transaction reversal due to fraud detected by PayPal administrators.,交易逆转，由于贝宝管理员检测欺诈行为。,module,Magento_Paypal
Transaction reversal by PayPal administrators.,交易逆转贝宝管理员。,module,Magento_Paypal
Reimbursement for a chargeback.,偿还退款。,module,Magento_Paypal
Settlement of a chargeback.,结算退款的。,module,Magento_Paypal
A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.,因此撤销了因客户纠纷怀疑未经授权的恶搞在此交易。,module,Magento_Paypal
Buyer claims that he did not receive goods or service.,买家声称未收到货物或服务。,module,Magento_Paypal
Buyer claims that the goods or service received differ from merchant’s description of the goods or service.,买家声称收到的货物或服务的商品或服务的商家鈥檚的描述有所不同。,module,Magento_Paypal
Buyer claims that he/she did not authorize transaction.,买方声称，他/她没有授权的交易。,module,Magento_Paypal
A case that has been resolved and close requires a reimbursement.,已解决和关闭的情况下，需要报销。,module,Magento_Paypal
Buyer claims that a possible duplicate payment was made to the merchant.,买家声称可能重复支付遂向商家。,module,Magento_Paypal
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.",买家声称收到的商品不令人满意，有缺陷或损坏。,module,Magento_Paypal
Unknown reason. Please contact PayPal customer service.,原因未知。请联系贝宝客户服务。,module,Magento_Paypal
Payer ID,付款人ID,module,Magento_Paypal
Payer Email,付款人电子邮件,module,Magento_Paypal
Payer Status,付款人状态,module,Magento_Paypal
Payer Address ID,付款人地址ID,module,Magento_Paypal
Payer Address Status,付款人地址状态,module,Magento_Paypal
Merchant Protection Eligibility,商家保护资格,module,Magento_Paypal
Triggered Fraud Filters,触发欺诈过滤器,module,Magento_Paypal
Last Correlation ID,最后相关ID,module,Magento_Paypal
Address Verification System Response,地址验证系统响应,module,Magento_Paypal
CVV2 Check Result by PayPal,通过贝宝CVV2检查结果,module,Magento_Paypal
AVS Street Match,AVS街道赛,module,Magento_Paypal
AVS zip,AVS压缩,module,Magento_Paypal
International AVS response,国际AVS响应,module,Magento_Paypal
Buyer's Tax ID,买家税号,module,Magento_Paypal
Buyer's Tax ID Type,买家税号类型,module,Magento_Paypal
Chargeback,退款,module,Magento_Paypal
Complaint,诉状,module,Magento_Paypal
Dispute,争议,module,Magento_Paypal
Matched Address only (no ZIP),匹配的地址（不使用ZIP）,module,Magento_Paypal
Matched Address only (no ZIP) International,匹配的地址（不使用ZIP）国际,module,Magento_Paypal
No Details matched,无详细信息匹配,module,Magento_Paypal
No Details matched. International,无详细信息匹配。国际的,module,Magento_Paypal
Exact Match.,完全符合。,module,Magento_Paypal
Exact Match. Address and Postal Code. International,完全符合。地址和邮政编码。国际的,module,Magento_Paypal
Exact Match. Address and Postal Code. UK-specific,完全符合。地址和邮政编码。英国特有的,module,Magento_Paypal
N/A. Not allowed for MOTO (Internet/Phone) transactions,N / A。不允许MOTO（互联网/手机）的交易,module,Magento_Paypal
N/A. Global Unavailable,N / A。全球不可用,module,Magento_Paypal
N/A. International Unavailable,N / A。国际不可用,module,Magento_Paypal
Matched five-digit ZIP only (no Address),只有符合条件的五位数邮政编码（无地址）,module,Magento_Paypal
Matched Postal Code only (no Address),符合条件的邮政代码只（无地址）,module,Magento_Paypal
N/A. Retry,N / A。重试,module,Magento_Paypal
N/A. Service not Supported,N / A。不支持的服务,module,Magento_Paypal
N/A. Unavailable,N / A。不可用,module,Magento_Paypal
Matched whole nine-didgit ZIP (no Address),匹配全九didgit ZIP（无地址）,module,Magento_Paypal
Yes. Matched Address and five-didgit ZIP,是。匹配的地址和五didgit ZIP,module,Magento_Paypal
All the address information matched,所有的地址信息相匹配,module,Magento_Paypal
None of the address information matched,没有的地址信息相匹配,module,Magento_Paypal
Part of the address information matched,的地址信息部分匹配,module,Magento_Paypal
N/A. The merchant did not provide AVS information,N / A。商户没有提供AVS信息,module,Magento_Paypal
"N/A. Address not checked, or acquirer had no response. Service not available",N / A。地址没有被选中，或收购方一直没有回音。不提供服务,module,Magento_Paypal
Matched (CVV2CSC),匹配（CVV2CSC）,module,Magento_Paypal
No match,没有匹配,module,Magento_Paypal
N/A. Not processed,N / A。不处理,module,Magento_Paypal
N/A. Service not supported,N / A。不支持该业务,module,Magento_Paypal
N/A. Service not available,N / A。不提供服务,module,Magento_Paypal
N/A. No response,N / A。没有反应,module,Magento_Paypal
Matched (CVV2),匹配（CVV2）,module,Magento_Paypal
N/A. The merchant has not implemented CVV2 code handling,N / A。商家还没有实现CVV2码处理,module,Magento_Paypal
N/A. Merchant has indicated that CVV2 is not present on card,N / A。商家表示，CVV2不存在卡,module,Magento_Paypal
CNPJ,CNPJ,module,Magento_Paypal
CPF,公积金,module,Magento_Paypal
Note: %1,注：％1,module,Magento_Paypal
"IPN ""%1"". Case type ""%2"". Case ID ""%3"" %4",IPN“％1”。案例类型“％2”。案例ID“％3”％4,module,Magento_Paypal
"IPN ""%1"". A dispute has been resolved and closed. %2 Transaction amount %3.",IPN“％1”。纠纷已得到解决和关闭。 ％2交易金额3％。,module,Magento_Paypal
You notified customer about invoice #%1.,您通知客户有关发票＃％1。,module,Magento_Paypal
"IPN ""%1"". %2 Transaction amount %3. Transaction ID: ""%4""",IPN“％1”。 ％2交易金额3％。事务ID：“4％”,module,Magento_Paypal
You notified customer about creditmemo #%1.,您通知客户有关creditmemo＃％1。,module,Magento_Paypal
"IPN ""%1""",IPN“％1”,module,Magento_Paypal
Payflow PNREF: #%1.,Payflow PNREF：＃1％。,module,Magento_Paypal
Unable to fetch transaction details.,无法获取交易细节。,module,Magento_Paypal
Invalid method %1::%2(%3),无效的方法％1 ::％2（％3）,module,Magento_Paypal
Transaction has been declined,交易被拒绝,module,Magento_Paypal
"Error processing payment, please try again later.",错误处理付款，请稍后重试。,module,Magento_Paypal
We cannot send the new order email.,我们不能发送新订单的电子邮件。,module,Magento_Paypal
You cannot void a verification transaction.,你不能作废验证交易。,module,Magento_Paypal
You need an authorization transaction to void.,你需要一个授权交易无效。,module,Magento_Paypal
We can't issue a refund transaction because there is no capture transaction.,我们不能发出退款交易，因为没有捕捉交易。,module,Magento_Paypal
We cannot create a target file for reading reports.,我们不能用于读报告创建目标文件。,module,Magento_Paypal
Report Date,报告日期,module,Magento_Paypal
Merchant Account,商家帐户,module,Magento_Paypal
Invoice ID,发票编号,module,Magento_Paypal
PayPal Reference ID,贝宝参考ID,module,Magento_Paypal
PayPal Reference ID Type,贝宝参考ID类型,module,Magento_Paypal
Event Code,事件代码,module,Magento_Paypal
Finish Date,完成日期,module,Magento_Paypal
Debit or Credit,借记卡或信用卡,module,Magento_Paypal
Gross Amount,总金额,module,Magento_Paypal
Fee Debit or Credit,费借记卡或信用卡,module,Magento_Paypal
Fee Amount,费用金额,module,Magento_Paypal
Order ID,订单ID,module,"Magento_Paypal,Magento_Rma,Magento_Sales"
Preapproved Payment ID,预先批准付款ID,module,Magento_Paypal
Subscription ID,订阅ID,module,Magento_Paypal
Credit,信用,module,Magento_Paypal
Debit,借方,module,Magento_Paypal
ACH Deposit (Hold for Dispute or Other Investigation),ACH存款（按住纠纷或者其他调查）,module,Magento_Paypal
ACH Deposit (Reversal),ACH存款（逆转）,module,Magento_Paypal
ACH Funding for Funds Recovery from Account Balance,ACH资助资金回收的账户余额,module,Magento_Paypal
ACH Withdrawal,ACH取款,module,Magento_Paypal
"Account-to-Account Payment, initiated by PayPal",账户到账户支付，贝宝发起,module,Magento_Paypal
Auction Payment other than through eBay,拍卖支付不是通过易趣等,module,Magento_Paypal
AutoSweep,AutoSweep,module,Magento_Paypal
Available Balance,可用余额,module,Magento_Paypal
Balance Manager Account Bonus,余额管理帐户奖金,module,Magento_Paypal
Bonus for first ACH Use,奖金第一ACH使用,module,Magento_Paypal
Buyer Credit Payment,买家信用付款,module,Magento_Paypal
Charge-off,撇帐,module,Magento_Paypal
Coupon Redemption,返券,module,Magento_Paypal
Currency Conversion required to cover negative balance,需要货币转换，以支付负平衡,module,Magento_Paypal
Debit Card Cash Back,借记卡现金回赠,module,Magento_Paypal
Debit Card Transaction,借记卡交易,module,Magento_Paypal
Direct Payment API,直接付款API,module,Magento_Paypal
EFT Funding (German banking),EFT资金（德国银行）,module,Magento_Paypal
Express Checkout APIs,快速结账的API,module,Magento_Paypal
Fee Reversal,收费逆转,module,Magento_Paypal
Fee: Foreign ACH Withdrawal,费用：外国ACH取款,module,Magento_Paypal
Fee: Mass Pay Request,费用：集中付款请求,module,Magento_Paypal
Fee: Web Site Payments Pro Account Monthly,费用：网站付款专业版帐户每月,module,Magento_Paypal
Fee: WorldLink Check Withdrawal,费用：世联支票提款,module,Magento_Paypal
Funding,资金,module,Magento_Paypal
General (Authorization),一般（授权）,module,Magento_Paypal
General (Dividend),一般（分红型）,module,Magento_Paypal
General (Funds Transfer from PayPal Account to Another),通用（资金从PayPal账户转移到另一个）,module,Magento_Paypal
General (Purchase with a credit card),通用（购买用信用卡）,module,Magento_Paypal
General Adjustment without businessrelated event,没有businessrelated事件综合调整,module,Magento_Paypal
General Currency Conversion,通用货币转换,module,Magento_Paypal
General Funding of PayPal Account ,贝宝账户的总资金,module,Magento_Paypal
General Redemption,一般赎回,module,Magento_Paypal
General Withdrawal from PayPal Account,一般停药贝宝账户,module,Magento_Paypal
General. Product no longer supported,一般。产品不再支持,module,Magento_Paypal
General: Use of PayPal account for purchasing as well as receiving payments,一般：使用PayPal账户的购买，以及接收付款,module,Magento_Paypal
General: Withdrawal from PayPal Account,一般：退出贝宝账户,module,Magento_Paypal
General: Withdrawal to Non-Bank Entity,一般：撤回非银行实体,module,Magento_Paypal
General: adjustment of a type not belonging to the other T12xx categories,一般：调整的类型不属于另一T12xx类别,module,Magento_Paypal
General: bonus of a type not belonging to the other T08xx categories,一般：奖金的类型不属于另一T08xx类别,module,Magento_Paypal
General: event not yet categorized,一般：事件??尚未分类,module,Magento_Paypal
General: non-payment fee of a type not belonging to the other T01xx categories,一般：一类未支付的费用不属于其他类别的T01xx,module,Magento_Paypal
General: received payment of a type not belonging to the other T00xx categories,一般：收到付款的类型不属于其他类别的T00xx,module,Magento_Paypal
General: reversal of a type not belonging to the other T11xx categories,一般：反转的类型的不属于另一T11xx类别,module,Magento_Paypal
General: temporary hold of a type not belonging to the other T15xx categories,一般：一种类型的临时保持不属于其它类别的T15xx,module,Magento_Paypal
Gift Certificate Payment: purchase of Gift Certificate,礼券付款：购买礼券,module,Magento_Paypal
Gift Certificate Redemption,礼券兑换,module,Magento_Paypal
Hidden Virtual PayPal Debit Card Transaction,隐藏虚拟PayPal借记卡交易,module,Magento_Paypal
Hold for Dispute Investigation,按住纠纷排查,module,Magento_Paypal
Incentive,奖励,module,Magento_Paypal
Mass Pay Payment,集中付款付款,module,Magento_Paypal
Merchant Referral Bonus,商家推荐奖金,module,Magento_Paypal
Mobile Payment (made via a mobile phone),移动支付（通过移动电话制造）,module,Magento_Paypal
Negative Balance,负平衡,module,Magento_Paypal
Open Authorization,开放授权,module,Magento_Paypal
